Individual,Species,Temperature,Direction,Day,Date,Photo.low.pre,Photo.mean.pre,Photo.high.pre,Photo.low.post,Photo.mean.post,Photo.high.post,Resp.low,Resp.mean,Resp.high
ROPS31UA,ROPS,31,up,24,10/5/18,40.12122039,41.93071171,43.72792677,37.47837088,39.23703594,41.00725494,27.78646732,27.90080533,28.07407806
ROPS31UA,ROPS,31,up,28,10/9/18,27.81796628,28.90566999,29.98977466,25.30750101,26.32359513,27.33583201,23.94368929,24.10636833,24.37620842
ROPS31UA,ROPS,31,up,35,10/16/18,34.07524108,35.60566618,37.14499209,30.25353849,31.65835735,33.07095802,19.64248531,19.78584749,20.0162792
ROPS31UA,ROPS,31,up,42,10/23/18,44.24503537,45.911705,47.54218658,39.50644755,41.05141889,42.58357276,23.05896293,23.26105559,23.52164185
ROPS31UA,ROPS,31,up,49,10/30/18,49.09983864,51.34067731,53.5859969,44.67516232,46.83556138,49.01263932,21.19225188,21.37788688,21.66069566
ROPS31UA,ROPS,31,up,56,11/6/18,24.86752506,25.84368857,26.81816724,21.92120223,22.80302397,23.69050287,19.82530305,20.09692528,20.50909946
ROPS31UA,ROPS,31,up,63,11/13/18,28.39541173,29.54971189,30.70480684,23.40188181,24.37677789,25.35621134,17.7866121,17.96958751,18.22978795
ROPS31UA,ROPS,31,up,70,11/20/18,55.29266493,57.66110653,60.02583298,48.70217635,50.9255057,53.13458839,20.52687756,20.69719383,20.9382591
ROPS31UA,ROPS,31,up,77,11/27/18,58.9207842,61.37432534,63.80101092,51.15718118,53.38799503,55.62054035,28.98130036,29.15441531,29.40767332
ROPS31UA,ROPS,31,up,84,12/4/18,50.39602084,52.58248535,54.7686545,44.3776877,46.39585768,48.41858921,22.33202522,22.4966533,22.72953323
ROPS31UA,ROPS,31,up,89,12/9/18,42.04712251,43.70474774,45.34032382,36.07638309,37.53588235,38.99405931,23.43581902,23.62746032,23.90492493
ROPS31UB,ROPS,31,up,0,9/11/18,37.76807544,39.44504775,41.1255533,35.08241772,36.72901368,38.3621732,19.06958217,19.16821692,19.3281654
ROPS31UB,ROPS,31,up,7,9/18/18,30.67888024,32.00258269,33.32585383,28.5093092,29.77815951,31.03158039,22.8382114,22.9429813,23.11846284
ROPS31UB,ROPS,31,up,14,9/25/18,26.27525678,27.39486941,28.50983126,22.40227316,23.38364161,24.36851988,17.1923506,17.2994802,17.47263389
ROPS31UB,ROPS,31,up,24,10/5/18,31.30558656,32.71424546,34.12005216,27.60318112,28.88028615,30.16379692,23.3051968,23.4205211,23.59646266
ROPS31UB,ROPS,31,up,28,10/9/18,38.16723349,39.71661633,41.25530553,30.56186636,31.8511148,33.13269924,19.66408766,19.8152909,20.06290418
ROPS31UB,ROPS,31,up,35,10/16/18,27.7395913,28.95392209,30.16939152,23.0594715,24.09347795,25.12671286,16.12204825,16.29545372,16.53976725
ROPS31UB,ROPS,31,up,42,10/23/18,31.84503706,33.09641656,34.35159425,29.89488123,31.11445439,32.32736569,18.40311238,18.54793362,18.74658877
ROPS31UB,ROPS,31,up,49,10/30/18,29.82249004,31.14338789,32.46213683,27.1665443,28.41626582,29.66596735,15.59974182,15.78350326,16.05066278
ROPS31UB,ROPS,31,up,56,11/6/18,41.26816881,42.95261797,44.61650013,35.12996141,36.62946779,38.12764838,17.95341706,18.20037458,18.5583049
ROPS31UB,ROPS,31,up,63,11/13/18,15.78290072,16.44162902,17.09315448,12.04903731,12.55571366,13.05939143,13.60508643,13.8002719,14.09100237
ROPS31UB,ROPS,31,up,70,11/20/18,18.26924829,19.0345887,19.79055154,14.06745672,14.662874,15.27100632,11.85001693,12.02596584,12.27715784
ROPS31UB,ROPS,31,up,77,11/27/18,23.29516275,24.28316489,25.26300965,18.58126438,19.37905933,20.17196428,15.49734508,15.67206338,15.90432613
ROPS31UB,ROPS,31,up,84,12/4/18,21.54862854,22.47479059,23.40202663,15.82267035,16.52999126,17.24242682,12.85884566,13.04181055,13.30045586
ROPS31UB,ROPS,31,up,89,12/9/18,44.17741553,45.86436592,47.53848729,34.26319515,35.63741766,37.00670866,16.48897584,16.67828998,16.96004018
ROPS31UB,ROPS,31,up,118,1/7/19,37.97302595,39.59225188,41.20276521,32.7413769,34.16904814,35.60208298,22.11151457,22.21115947,22.36449809
ROPS31UB,ROPS,31,up,126,1/15/19,63.446663,66.23009785,69.01635873,57.80054115,60.52379951,63.23274093,29.0507324,29.25467327,29.52894499
ROPS31UB,ROPS,31,up,139,1/28/19,36.24476485,37.80073067,39.34263666,33.10067081,34.53832492,35.96915603,24.39748913,24.57685292,24.82632801
ROPS31UC,ROPS,31,up,0,9/11/18,35.82218567,37.4588244,39.09963187,33.58145368,35.19986291,36.81837661,18.56042425,18.65328898,18.80170144
ROPS31UC,ROPS,31,up,7,9/18/18,20.51704643,21.40139981,22.27170403,19.31718979,20.15796853,20.99361812,21.88758009,21.97845666,22.12260597
ROPS31UC,ROPS,31,up,14,9/25/18,24.74805529,25.81887902,26.89839695,22.47670245,23.48811692,24.49107328,14.9398849,15.04661835,15.22278266
ROPS31UC,ROPS,31,up,28,10/9/18,17.44000693,18.07516649,18.70332384,16.83632216,17.46464092,18.08662734,15.9133214,16.06967153,16.32233349
ROPS31UC,ROPS,31,up,35,10/16/18,19.62598636,20.45400853,21.28295674,18.34695973,19.14332683,19.94656564,13.75204409,13.90855098,14.14680614
ROPS31UC,ROPS,31,up,42,10/23/18,19.8357658,20.65688693,21.47065909,19.52545117,20.3645581,21.19000195,14.91141626,15.08688824,15.31737247
ROPS31UC,ROPS,31,up,49,10/30/18,21.1387115,22.1167213,23.09100015,19.54292459,20.42798532,21.32222091,12.61953115,12.81498692,13.08153116
ROPS31UC,ROPS,31,up,56,11/6/18,20.25835059,21.13547857,22.00286022,18.29126469,19.10123172,19.92318199,15.51303733,15.89232014,16.37179944
ROPS31UC,ROPS,31,up,63,11/13/18,17.21906067,17.90047439,18.5853661,15.52948503,16.15297672,16.79333701,14.34992146,14.56780547,14.839013
ROPS31UC,ROPS,31,up,70,11/20/18,17.43671031,18.19746788,18.94756486,16.51677708,17.22884125,17.95315448,10.14884139,10.34574734,10.64128214
ROPS31UC,ROPS,31,up,77,11/27/18,18.38484326,19.14477876,19.91091763,17.22430973,17.93854425,18.65793783,13.45806969,13.61959738,13.83706829
ROPS31UC,ROPS,31,up,84,12/4/18,15.17800158,15.85015367,16.52685634,15.3596227,16.04497091,16.73881806,10.52073771,10.71330894,10.98137447
ROPS31UC,ROPS,31,up,89,12/9/18,16.83738944,17.48515866,18.13469843,16.39738612,17.04590161,17.69105104,11.13569137,11.33190053,11.6248246
ROPS31UC,ROPS,31,up,119,1/8/19,13.02045005,13.62309252,14.23424519,12.99528682,13.48815171,13.98131751,11.51483561,11.78797572,12.21700571
ROPS31UC,ROPS,31,up,126,1/15/19,41.62388404,43.41614337,45.2154232,42.0003199,43.89806864,45.80401368,14.60954056,14.79191805,15.04559249
ROPS31UC,ROPS,31,up,139,1/28/19,39.4914043,41.17789225,42.86092248,38.04447763,39.73077974,41.41107662,17.7711098,17.87955175,18.05403683
ROPS31UC,ROPS,31,up,148,2/6/19,41.6552821,43.37431666,45.09675737,40.61535606,42.3687195,44.11082474,21.0914446,21.28030968,21.5440899
ROPS31UC,ROPS,31,up,155,2/13/19,39.53988908,41.35964415,43.20773347,41.1128365,43.11568807,45.13331509,23.60144769,23.78536348,24.04882933
ROPS31UD,ROPS,31,up,0,9/11/18,24.79183214,25.87960299,26.96600675,23.13634369,24.18554834,25.2267361,15.00358678,15.09863319,15.25714875
ROPS31UD,ROPS,31,up,7,9/18/18,14.86454895,15.52091625,16.17908373,14.40405344,15.04506514,15.68691711,18.56626487,18.65287869,18.78469847
ROPS31UD,ROPS,31,up,14,9/25/18,18.44455851,19.22598274,20.00592167,16.79109648,17.52253047,18.25676161,14.29845094,14.40108369,14.56874098
ROPS31UD,ROPS,31,up,28,10/9/18,23.55607428,24.51059721,25.46283804,19.86453579,20.68903989,21.50567847,17.73333743,17.91736714,18.17792533
ROPS31UD,ROPS,31,up,35,10/16/18,25.16425572,26.1431723,27.12940864,23.4094573,24.33668838,25.27411614,15.94593264,16.12204069,16.3765671
ROPS31UD,ROPS,31,up,42,10/23/18,35.33959783,36.80635397,38.283942,32.95944603,34.39137826,35.8378398,20.44468846,20.60782882,20.82278082
ROPS31UD,ROPS,31,up,49,10/30/18,24.95678675,26.07396236,27.19154678,22.88600633,23.94129594,24.99380665,13.88558145,14.04621083,14.27299034
ROPS31UD,ROPS,31,up,56,11/6/18,26.45435997,27.51476482,28.58055128,23.2338051,24.19041394,25.16019393,18.74814265,18.9872767,19.34568985
ROPS31UD,ROPS,31,up,63,11/13/18,22.34992063,23.2883202,24.21593566,19.38399904,20.21537431,21.04342192,15.13597483,15.33738604,15.63516537
ROPS31UD,ROPS,31,up,70,11/20/18,27.7434369,28.86985022,29.99715629,23.88710066,24.87968533,25.87714141,15.23005382,15.40470645,15.64802353
ROPS31UD,ROPS,31,up,77,11/27/18,27.08307361,28.24770774,29.41058811,23.59374437,24.64958979,25.70578562,14.93210714,15.10126314,15.32377779
ROPS31UD,ROPS,31,up,84,12/4/18,18.22581041,18.98237493,19.73636902,17.42012817,18.15613401,18.89343919,12.90912758,13.06305139,13.27432905
ROPS31UD,ROPS,31,up,97,12/17/18,26.92725466,28.15346032,29.36671027,23.73434212,24.73726713,25.73677751,18.80092603,18.97523467,19.20798647
ROPS31UD,ROPS,31,up,119,1/8/19,13.213197,13.79965367,14.39477706,13.38516473,13.9182714,14.45699175,13.22852799,13.4936884,13.91391344
ROPS31UE,ROPS,31,up,0,9/11/18,24.06105626,25.11132608,26.16171779,21.43277424,22.38333208,23.33472046,19.9455289,20.02199523,20.13566844
ROPS31UE,ROPS,31,up,7,9/18/18,10.65495983,11.11087834,11.56776234,9.498847422,9.903844186,10.30662027,19.05114445,19.14095076,19.28365468
ROPS31UE,ROPS,31,up,14,9/25/18,19.99071619,20.85313491,21.71567884,17.62092623,18.39034934,19.15344993,15.52131378,15.61569711,15.76744117
ROPS31UE,ROPS,31,up,28,10/9/18,7.647315603,7.951305046,8.259506775,6.669572892,6.933740243,7.198672114,19.81965925,19.94530344,20.1478163
ROPS31UE,ROPS,31,up,35,10/16/18,15.72706182,16.41005861,17.09726212,13.35449792,13.92146854,14.48665218,17.05124749,17.22340423,17.50371436
ROPS31UE,ROPS,31,up,42,10/23/18,15.96979001,16.65063978,17.33092257,14.87530895,15.50956524,16.1485691,18.58335567,18.7435817,18.97063532
ROPS31UE,ROPS,31,up,49,10/30/18,13.92218527,14.53561103,15.14790359,12.59462585,13.16296534,13.72643395,13.03005607,13.18250618,13.39039313
ROPS31UE,ROPS,31,up,56,11/6/18,9.910493123,10.33786006,10.75751243,10.75186949,11.18533041,11.62575145,21.99515233,22.25753254,22.63234446
ROPS31UE,ROPS,31,up,70,11/20/18,9.613619169,10.06082551,10.50699261,11.14512949,11.60063444,12.06174934,19.23970592,19.43233029,19.69702904
ROPS31UE,ROPS,31,up,77,11/27/18,9.351517522,9.791396595,10.24924258,9.368829604,9.780140932,10.19317312,14.47443118,14.65948927,14.87904454
ROPS31UE,ROPS,31,up,84,12/4/18,10.6124404,11.11535358,11.6123366,10.74380989,11.22826087,11.72247808,13.29089325,13.43431515,13.61990726
ROPS31UE,ROPS,31,up,97,12/17/18,20.24244516,21.10390818,21.96770494,18.03090217,18.82167779,19.60462631,17.02664771,17.20189257,17.41128872
ROPS31UE,ROPS,31,up,119,1/8/19,36.61151611,38.02360636,39.42800233,33.27378526,34.59629525,35.92433806,20.78551379,21.08635048,21.55117515
ROPS31UE,ROPS,31,up,126,1/15/19,27.23616723,28.3905772,29.53697875,24.35912341,25.40192966,26.45003022,20.93603187,21.11733546,21.41631494
ROPS31UE,ROPS,31,up,140,1/29/19,35.17931874,36.52299404,37.84704245,31.3855694,32.62420638,33.84646718,20.53489196,20.73492202,21.03135238
ROPS31UE,ROPS,31,up,148,2/6/19,36.90412697,38.40659604,39.88578677,35.48228219,36.98663427,38.49476454,17.31327359,17.48561792,17.76168792
ROPS31UE,ROPS,31,up,155,2/13/19,43.76063217,45.6255933,47.49540722,40.72440549,42.55493416,44.38075009,23.40942873,23.57516732,23.79191878
ROPS31UE,ROPS,31,up,167,2/25/19,46.10249868,48.07958513,50.04059022,40.93189583,42.78240625,44.6274206,22.99127894,23.09791411,23.26348818
ROPS31UF,ROPS,31,up,0,9/12/18,19.340126,20.15733441,20.96798148,17.81101688,18.57473595,19.33109031,13.60440189,13.73374493,13.95369091
ROPS31UF,ROPS,31,up,7,9/19/18,8.719176435,9.091856045,9.470989668,9.07510204,9.466048233,9.857531973,15.40186073,15.49238162,15.63743363
ROPS31UF,ROPS,31,up,14,9/26/18,21.37048244,22.28459665,23.19472585,19.49547158,20.35816186,21.21537134,13.1618396,13.27770748,13.46437072
ROPS31UF,ROPS,31,up,28,10/10/18,18.31232835,19.08004164,19.85542819,14.4650559,15.08955696,15.71602373,15.99693671,16.1650828,16.45104238
ROPS31UF,ROPS,31,up,35,10/17/18,38.8917065,40.49237594,42.09816826,39.03332735,40.73427474,42.43158909,16.15630471,16.29591426,16.50698903
ROPS31UF,ROPS,31,up,43,10/25/18,40.74890014,42.43463427,44.11830001,42.62140123,44.4934973,46.35460316,18.79905029,18.95443474,19.18213511
ROPS31UF,ROPS,31,up,49,10/31/18,39.07387385,40.59855649,42.1169053,38.27955888,39.86643383,41.44185038,18.33545291,18.5261666,18.79613134
ROPS31UF,ROPS,31,up,56,11/7/18,15.30261535,15.92554292,16.5477685,13.59002173,14.14784524,14.70329938,17.41027666,17.58039524,17.83692357
ROPS31UF,ROPS,31,up,63,11/14/18,26.42996053,27.53984367,28.6363879,27.31958822,28.5392273,29.75402373,12.89428012,13.05090212,13.25586027
ROPS31UF,ROPS,31,up,70,11/21/18,51.27383304,53.40303024,55.56594545,49.54047368,51.74102315,53.92871102,17.45189526,17.62671531,17.8769404
ROPS31UF,ROPS,31,up,77,11/28/18,41.67958723,43.40874818,45.13367245,39.59423608,41.3323127,43.07045233,18.93213956,19.12234659,19.39065216
ROPS31UF,ROPS,31,up,83,12/4/18,28.47429708,29.63195007,30.80053145,28.0029709,29.1687707,30.33323227,20.21884974,20.40315569,20.71000896
ROPS31UF,ROPS,31,up,96,12/17/18,40.40383394,42.18431458,43.95908113,35.33869608,36.93584279,38.54396677,22.56895614,22.72960297,22.94410155
ROPS31UF,ROPS,31,up,118,1/8/19,48.02245575,49.90123467,51.77987106,45.09874228,46.96051006,48.8406652,23.12675993,23.42810494,23.90644966
